Precipitation,Temperature,Radiation,Wind,Relative Humidity
1.6685372e-06,-8.480693e-07,-1.7584418e-05,-1.4422468e-05,-1.7535804e-06
-3.6327147e-06,-4.5368315e-06,-2.0989897e-05,-1.7163877e-05,-2.6027876e-06
-4.049843e-06,-5.399114e-06,-2.5557121e-05,-2.1035255e-05,-6.2060353e-06
-3.4088864e-06,-2.028189e-06,-1.4549436e-05,-1.341952e-05,8.026455e-07
-5.677455e-06,-4.361318e-06,-1.9450612e-05,-1.825523e-05,-5.1769757e-06
-9.37602e-06,-9.400378e-06,-2.610088e-05,-2.396491e-05,-9.6832755e-06
-7.5319117e-06,-9.854152e-06,-2.569519e-05,-2.5860676e-05,-1.3826063e-05
-9.449039e-06,-1.21299945e-05,-2.519075e-05,-2.3310688e-05,-4.7618823e-06
-6.9274406e-06,-7.6061965e-06,-1.8790637e-05,-1.9415942e-05,-2.785994e-06
-5.1292964e-06,-7.8029225e-06,-2.1222955e-05,-2.047223e-05,-8.106107e-06
-4.7030926e-06,-7.660595e-06,-1.9805275e-05,-2.034284e-05,-9.339829e-06
-7.526816e-06,-1.1269968e-05,-3.4494897e-05,-2.8799826e-05,-1.7018578e-05
-2.777008e-06,-7.981286e-06,-2.0823094e-05,-1.9985911e-05,-3.6811987e-06
-3.6767362e-06,-3.2739179e-06,-1.3119247e-05,-1.3164675e-05,-1.239619e-07
-4.739038e-06,-8.090941e-06,-1.9388666e-05,-1.9415767e-05,-3.213985e-06
-6.4158185e-06,-9.315947e-06,-2.3168917e-05,-2.1806361e-05,-8.001865e-06
-3.3166582e-06,-6.4764367e-06,-2.4958375e-05,-2.2789201e-05,-1.0097915e-05
-8.753471e-07,-6.4193696e-06,-1.9239962e-05,-1.7487077e-05,-1.4178411e-06
-4.7184462e-06,-3.3581116e-06,-1.4501118e-05,-1.48022245e-05,-1.5301612e-06
-9.922358e-06,-1.001765e-05,-2.5291323e-05,-2.3460878e-05,-9.971257e-06
-1.0306766e-05,-1.1778095e-05,-2.3472865e-05,-2.2596898e-05,-6.5955796e-06
-1.1746536e-05,-1.177099e-05,-2.6320231e-05,-2.6304933e-05,-7.4082436e-06
-1.029555e-05,-8.425216e-06,-2.1034442e-05,-2.2378741e-05,1.0413754e-06
-7.981047e-06,-7.365423e-06,-1.8261107e-05,-1.8273906e-05,-1.462685e-06
-1.0180299e-05,-9.459796e-06,-2.147772e-05,-2.0684043e-05,-4.9712594e-06
-9.9168155e-06,-1.2238837e-05,-2.241166e-05,-2.1203328e-05,-7.934585e-06
-7.0105984e-06,-8.806928e-06,-2.038706e-05,-2.048107e-05,-3.7610084e-06
-4.703539e-06,-6.879779e-06,-1.613387e-05,-1.8461746e-05,9.0409384e-07
-3.629392e-06,-3.4702205e-06,-2.1330963e-05,-2.0841384e-05,-8.761185e-07
-4.3767824e-07,-5.5603005e-06,-2.6511965e-05,-2.4605832e-05,-7.2742014e-06
2.2395932e-07,-5.841355e-06,-2.6021547e-05,-2.0181385e-05,-6.4346193e-07
3.4011955e-06,-1.7085997e-06,-1.8116358e-05,-1.4576224e-05,1.671547e-06
3.4622415e-06,1.3833605e-06,-8.813674e-06,-1.2325475e-05,6.2162367e-06
-1.6826903e-06,-1.7506496e-06,-1.0408058e-05,-1.1021004e-05,-4.093096e-07
-7.303111e-06,-1.0270815e-05,-2.1676518e-05,-2.0649313e-05,-1.1868498e-05
-1.0046421e-05,-1.201944e-05,-2.095729e-05,-2.234576e-05,-8.393642e-06
-1.1457632e-05,-1.1616359e-05,-2.1116644e-05,-2.2269887e-05,-7.749813e-06
-1.0687458e-05,-1.2417364e-05,-2.0610485e-05,-2.2409242e-05,-9.840012e-06
-1.3185934e-05,-1.4725992e-05,-3.8347924e-05,-3.4912417e-05,-2.4753823e-05
-8.513362e-06,-9.027044e-06,-4.3037195e-05,-3.5381596e-05,-2.4036592e-05
-3.715287e-06,-6.6264615e-06,-2.297561e-05,-2.2903754e-05,-5.7401994e-06
-1.9696226e-06,-3.72586e-06,-1.4088753e-05,-1.5767278e-05,-2.2099427e-06
-5.375263e-06,-4.686735e-06,-1.226698e-05,-1.369634e-05,3.081434e-07
-1.0094648e-05,-9.224747e-06,-1.7938959e-05,-2.0020969e-05,-4.792238e-06
-1.339624e-05,-1.4199664e-05,-2.4676352e-05,-2.5059235e-05,-1.2533371e-05
-1.6405229e-05,-1.5221085e-05,-2.2843798e-05,-2.4652592e-05,-9.140069e-06
-1.7744456e-05,-1.7875536e-05,-3.0769388e-05,-3.089165e-05,-1.4355592e-05
-1.252238e-05,-1.4397506e-05,-3.0075842e-05,-3.0062107e-05,-1.0983635e-05
-7.1276945e-06,-8.15963e-06,-2.5108317e-05,-2.5171485e-05,-6.527539e-06
-3.7537702e-06,-6.277528e-06,-1.5740032e-05,-1.9138877e-05,1.1313965e-06
-3.0233502e-06,-3.3537729e-06,-1.155481e-05,-1.3888646e-05,2.6791174e-06
-5.648635e-06,-6.038499e-06,-1.379108e-05,-1.6388416e-05,-9.797775e-07
-1.2755116e-05,-1.6009135e-05,-2.360005e-05,-2.4217614e-05,-7.5166677e-06
-1.0023077e-05,-8.521699e-06,-1.8073151e-05,-2.047199e-05,-7.6891165e-06
-1.3694391e-05,-1.2254011e-05,-2.0889542e-05,-2.3438184e-05,-8.365019e-06
-1.4609694e-05,-1.4965686e-05,-2.524838e-05,-2.6131198e-05,-1.0045892e-05
-1.3210059e-05,-1.4615704e-05,-2.5131905e-05,-2.7791248e-05,-1.1532596e-05
-9.709578e-06,-1.44207515e-05,-2.686998e-05,-2.720721e-05,-7.681815e-06
-7.575896e-06,-8.809342e-06,-2.2950784e-05,-2.4529083e-05,-3.1236e-06
-8.942845e-06,-8.202411e-06,-2.1790805e-05,-2.3017245e-05,-6.848477e-06
-1.0295314e-05,-9.038803e-06,-1.8081244e-05,-2.0007696e-05,-6.001909e-06
-1.0857696e-05,-1.272844e-05,-1.9435463e-05,-2.165613e-05,-8.1907965e-06
-1.0277375e-05,-1.3409632e-05,-2.8090551e-05,-2.836374e-05,-1.3382084e-05
-3.884641e-06,-7.940139e-06,-1.1770404e-05,-1.8264753e-05,-1.8377824e-06
5.396416e-07,-3.9252873e-06,-1.3220626e-05,-1.7680884e-05,9.3275695e-08
2.3207747e-06,-1.940678e-06,-1.115078e-05,-1.6013504e-05,3.6890942e-06
2.7564954e-06,-3.0511373e-07,-1.1219496e-05,-1.3322139e-05,2.1134754e-06
2.1042304e-06,-3.1705829e-06,-8.269594e-06,-1.1451372e-05,-3.294264e-07
-1.0244935e-06,-5.120479e-06,-1.2967714e-05,-1.5984842e-05,-3.076655e-06
-2.6660553e-06,-3.363443e-06,-1.5109891e-05,-1.6875267e-05,1.195788e-06
-5.960278e-06,-6.9004154e-06,-1.5946418e-05,-1.7506678e-05,-6.4204323e-06
-1.0226461e-05,-8.8181705e-06,-2.3646906e-05,-2.3894689e-05,-1.2233154e-05
-1.3382581e-05,-1.540695e-05,-2.590266e-05,-2.8638324e-05,-1.2133029e-05
-8.350801e-06,-1.2447782e-05,-1.4159212e-05,-2.178328e-05,-4.754348e-06
-6.3151037e-06,-8.92939e-06,-2.0623702e-05,-2.3573557e-05,-6.281779e-06
-1.6561897e-06,-3.9169972e-06,-1.4669708e-05,-1.8014007e-05,-1.922705e-06
-1.4878311e-06,-4.1684666e-06,-1.1205824e-05,-1.6340571e-05,-2.0161274e-06
-4.7829235e-06,-7.905968e-06,-9.871355e-06,-1.7229035e-05,-2.481144e-06
-5.305982e-06,-7.82758e-06,-1.0985305e-05,-1.576656e-05,-2.202504e-06
-4.151875e-06,-1.0076851e-05,-1.3607778e-05,-1.8078988e-05,-4.2144147e-06
4.132545e-07,-5.51333e-06,-5.862322e-06,-1.4522723e-05,4.6811238e-06
4.8019965e-06,-2.0157577e-06,-2.2712059e-06,-1.2703289e-05,6.3958832e-06
6.8367726e-06,2.2699436e-07,-5.2458466e-07,-1.0324383e-05,7.91133e-06
6.764231e-06,7.200642e-07,7.3316824e-07,-8.443847e-06,7.3614447e-06
4.326297e-06,1.3750446e-08,-1.3470215e-06,-9.762644e-06,7.4698864e-06
2.3662315e-06,-3.6874235e-06,-2.8537186e-06,-1.3081216e-05,4.114413e-06
1.583344e-06,-1.993232e-06,-6.3244793e-06,-1.2798184e-05,3.3948966e-06
1.8022299e-06,-2.8456561e-06,-5.528661e-06,-1.4310642e-05,1.4763788e-06
1.0818524e-06,-5.3548124e-06,-3.5010155e-06,-1.4269458e-05,1.664642e-06
2.7811174e-07,-6.6436846e-06,-3.397428e-06,-1.5111574e-05,1.4833864e-06
6.275902e-07,-7.7523355e-06,-3.4421248e-06,-1.4825083e-05,-9.1506394e-07
1.0027621e-06,-6.4574083e-06,-5.980581e-06,-1.34817565e-05,-1.039651e-06
8.4207477e-07,-6.8835275e-06,-6.9713296e-06,-1.6733413e-05,-1.3499367e-06
6.796003e-07,-7.015333e-06,-1.6333373e-05,-1.979428e-05,-6.205269e-06
3.0830054e-06,-4.4266085e-06,-5.9034837e-06,-1.4784735e-05,-4.386132e-07
1.6684785e-06,-2.761135e-06,-1.1690222e-05,-1.6220953e-05,-4.715506e-06
-1.0727634e-06,-6.3913585e-06,-1.3303872e-05,-1.7159378e-05,-7.615816e-07
-3.5464248e-06,-4.4169674e-06,-1.35207965e-05,-1.5881136e-05,1.3503426e-06
-2.070137e-06,-8.450914e-06,-9.276052e-06,-1.599208e-05,-2.8381717e-06
-3.6063536e-06,-1.1253034e-05,-1.174983e-05,-2.0060581e-05,-5.5672654e-06
-2.6818277e-06,-1.1620332e-05,-1.696353e-05,-2.3617305e-05,-7.912851e-06
-1.0962023e-06,-1.1183507e-05,-9.6778085e-06,-1.8338389e-05,-4.0841696e-06
1.9792838e-06,-7.199333e-06,-5.1200045e-06,-1.4821141e-05,-5.1969364e-06
7.1756176e-07,-7.252766e-06,-3.9014894e-06,-1.4444597e-05,-2.7605001e-06
-1.8953899e-06,-9.423737e-06,-5.951024e-06,-1.6995213e-05,-4.145639e-06
-2.67816e-06,-6.492335e-06,-1.0884934e-05,-1.95121e-05,-6.1453534e-06
-1.9849122e-06,-5.770818e-06,-1.6126773e-05,-2.2202139e-05,-8.977533e-06
-6.9440254e-08,-5.882578e-06,-1.44633805e-05,-2.1563588e-05,-7.5791863e-06
2.184092e-06,-6.393209e-06,-2.4520873e-06,-1.4696964e-05,-3.9698264e-07
-3.8395555e-07,-8.645332e-06,-9.119646e-06,-1.9089599e-05,-4.1427656e-06
-3.5457525e-08,-4.555785e-06,-1.3594916e-05,-1.696072e-05,-4.132561e-06
8.531372e-08,-6.638919e-06,-3.90977e-06,-1.2479442e-05,-9.655039e-07
-3.2528071e-06,-1.1455714e-05,-6.078289e-06,-1.8099287e-05,-4.4417425e-06
-1.9502338e-06,-1.0299525e-05,-5.173699e-06,-1.7875574e-05,-3.4700176e-06
1.0104194e-06,-8.870566e-06,-1.6475144e-06,-1.6228538e-05,-1.3492964e-06
2.8111538e-06,-5.50596e-06,-1.7953381e-06,-1.3931356e-05,-1.4733554e-06
2.6511811e-06,-8.261454e-06,-1.8246635e-06,-1.4638122e-05,-3.2470457e-06
2.8057489e-06,-8.505268e-06,-5.1629183e-07,-1.4617112e-05,-3.4843088e-06
3.8715697e-07,-3.4820946e-06,-1.7766264e-05,-2.074727e-05,-1.1455372e-05
4.1117764e-06,-4.4122266e-06,-4.959522e-06,-1.556511e-05,-2.0808486e-06
4.116645e-06,-1.0813084e-06,-3.5518583e-06,-1.1227071e-05,1.384993e-06
1.5327954e-06,-9.69939e-07,-1.5438709e-05,-1.7350312e-05,-4.5217153e-06
3.0265066e-06,-1.5668344e-06,-2.155457e-06,-1.0058168e-05,4.2230245e-06
-3.178471e-06,-8.580333e-06,-1.5638665e-05,-2.0209987e-05,-4.2157776e-06
-1.8337876e-06,-7.200716e-06,-8.718036e-06,-1.5543781e-05,-3.5088742e-06
-2.3781704e-06,-1.0032742e-05,-7.636108e-06,-1.7601813e-05,-3.5104006e-06
-1.2657844e-06,-1.0933749e-05,-4.3409245e-06,-1.7667122e-05,-3.7493614e-06
-8.9360105e-07,-5.215233e-06,-6.9977596e-06,-1.7141147e-05,-1.5063416e-06
-1.7053928e-06,-9.382922e-06,-9.85954e-06,-1.9742341e-05,-2.0080972e-06
-1.2618248e-06,-9.226836e-06,-7.909956e-06,-1.8294017e-05,-2.313349e-06
1.7627015e-06,-7.0658457e-06,-1.7861621e-06,-1.3406845e-05,-1.4075841e-06
-1.3230756e-06,-9.592267e-06,-1.1943062e-05,-2.0589034e-05,-1.0718676e-05
-8.740207e-08,-8.400204e-06,-3.228348e-06,-1.5150008e-05,-2.2267936e-06
-2.18254e-06,-1.0673971e-05,-8.859711e-06,-1.9062316e-05,-6.5548634e-06
-4.163725e-06,-7.721547e-06,-1.5871963e-05,-2.022837e-05,-5.271646e-06
-5.0298836e-06,-1.02572485e-05,-1.4286695e-05,-2.2939555e-05,-5.5874484e-06
-1.4944172e-06,-9.48219e-06,-6.609938e-06,-1.8768178e-05,-4.404955e-06
-1.7573163e-06,-7.731829e-06,-7.410411e-06,-1.8384682e-05,-2.5095555e-06
6.412049e-09,-8.1765365e-06,-4.8535676e-06,-1.6361304e-05,-3.5655237e-06
-1.5656435e-06,-5.2173937e-06,-1.359944e-05,-2.040046e-05,-5.712364e-06
1.0053527e-06,-2.517565e-06,-1.73564e-05,-2.0524923e-05,-7.4024333e-06
3.951905e-06,-4.0946456e-06,-7.50758e-06,-1.62365e-05,-2.2158226e-06
6.385373e-06,-6.982515e-06,-3.0898682e-06,-1.49928765e-05,-2.1459318e-06
6.9616885e-06,-2.0945868e-06,2.581268e-06,-8.879521e-06,3.520318e-06
4.9715227e-06,-4.5688134e-06,2.5906008e-06,-9.759893e-06,1.2637544e-06
3.1138278e-08,-5.6426366e-06,-1.0569338e-05,-1.6268337e-05,-5.31744e-06
-2.5462914e-06,-1.04539085e-05,-1.3545952e-05,-2.141763e-05,-1.0696586e-05
-2.56081e-06,-1.126671e-05,-9.433126e-06,-2.0729978e-05,-8.632894e-06
-2.228303e-06,-6.810908e-06,-9.368575e-06,-1.590805e-05,-3.5224205e-06
-5.1666225e-06,-1.3550211e-05,-1.1354242e-05,-2.2130398e-05,-6.3991693e-06
-2.8390168e-06,-7.759901e-06,-9.924146e-06,-1.8138242e-05,-3.815739e-06
-2.241389e-06,-1.3225806e-05,-7.204193e-06,-2.0837977e-05,-5.6858325e-06
1.4667199e-06,-4.601341e-06,-2.9039375e-06,-1.4013696e-05,-8.068101e-08
1.6369512e-06,-5.204087e-06,-5.0718468e-06,-1.5223057e-05,-2.1548126e-06
1.5797051e-06,-4.1330104e-06,-4.9758855e-06,-1.3253939e-05,-4.6180793e-07
-1.4949319e-06,-8.8599845e-06,-1.4395873e-05,-2.2478402e-05,-7.964786e-06
-9.932336e-08,-9.0142175e-06,-1.1373851e-05,-2.0471562e-05,-5.238498e-06
7.908437e-07,-7.9150595e-06,-6.730383e-06,-1.7227389e-05,-4.9395685e-06
1.4833998e-06,-4.652036e-06,-4.27133e-06,-1.1141813e-05,-1.0249812e-06
-9.0965773e-07,-1.1485415e-05,-6.8378386e-06,-1.7413216e-05,-6.12253e-06
-2.2944896e-06,-8.884395e-06,-1.1489976e-05,-1.9113304e-05,-8.7246235e-06
-1.9360248e-06,-1.0784726e-05,-6.734288e-06,-1.8645564e-05,-5.14658e-06
-2.7414174e-07,-4.150965e-06,-1.0877872e-05,-1.5974236e-05,-2.1679984e-06
1.4468835e-06,-5.86079e-06,-7.896695e-06,-1.6367403e-05,-3.906223e-06
2.3127666e-06,-4.5086904e-06,-9.88297e-06,-1.8301138e-05,-4.8450333e-06
6.3490916e-06,-2.9512157e-06,-1.4696775e-06,-1.2304906e-05,-1.0798191e-06
7.0154356e-06,-2.9720493e-06,-1.3758147e-06,-1.1914082e-05,-1.4739433e-06
1.0330128e-06,-3.6607767e-06,-9.269726e-06,-1.3145323e-05,5.8941254e-07
-4.60418e-07,-1.0824643e-05,-6.84447e-06,-1.6132828e-05,-1.0414601e-06
5.4289144e-06,-6.418231e-06,3.58533e-06,-1.1637888e-05,1.9560628e-06
5.860277e-06,-2.0356813e-06,2.7179414e-08,-8.707507e-06,3.1347622e-06
-1.7120043e-06,-8.863532e-06,-8.890414e-06,-1.9599425e-05,5.2209657e-07
1.2072195e-06,-5.3136027e-06,-4.0315053e-06,-1.2220081e-05,1.8529971e-06
2.8321513e-06,-5.585831e-06,-1.4583763e-06,-1.2159406e-05,5.3803035e-07
-3.2739968e-07,-9.1232705e-06,-8.555603e-06,-1.7856511e-05,-8.025525e-06
-2.8307086e-06,-9.659208e-06,-1.058632e-05,-1.8094364e-05,-6.4414526e-06
-1.6567711e-06,-1.07029755e-05,-5.068603e-06,-1.534427e-05,-4.3005334e-06
-2.767355e-06,-1.3406851e-05,-1.6876702e-05,-2.3766868e-05,-1.303114e-05
-2.4701656e-06,-1.1718324e-05,-1.2722277e-05,-2.0499414e-05,-6.7583537e-06
1.5207636e-06,-1.1683186e-05,-2.9862958e-06,-1.7850367e-05,-2.1064618e-06
7.330151e-06,-6.5481504e-06,4.2156958e-06,-1.2807617e-05,9.337775e-07
9.8677665e-06,-4.9969312e-06,7.2702237e-06,-8.945178e-06,2.5135066e-06
7.941524e-06,-4.910621e-06,-8.2413493e-07,-1.11601385e-05,1.9285237e-06
8.127405e-06,-3.382317e-06,2.8243223e-06,-1.0337614e-05,2.8247082e-06
9.433123e-06,8.6015255e-08,3.2028374e-06,-7.5579264e-06,1.6964583e-06
8.10561e-06,-6.1317014e-06,2.6077869e-06,-1.2853434e-05,-1.3919141e-06
9.150649e-06,-3.4536245e-06,6.4019737e-06,-9.454197e-06,4.0658065e-06
8.168872e-06,-3.7866275e-06,5.8054093e-06,-9.363426e-06,4.0732834e-06
3.116184e-06,-5.877351e-06,1.839311e-06,-1.2192305e-05,2.2064703e-06
4.440246e-06,-4.915984e-06,2.4355143e-06,-1.1115502e-05,2.9848995e-06
3.3837384e-06,-4.2220813e-06,-1.5640417e-06,-1.1051618e-05,2.9566314e-07
2.8708203e-06,-8.239385e-06,1.6013349e-06,-1.3276051e-05,-2.3566515e-07
2.5090626e-06,-9.319568e-06,-1.1304427e-06,-1.4679195e-05,-1.434488e-06
1.1822528e-06,-7.6180104e-06,-4.357295e-06,-1.5004952e-05,-1.9730803e-06
2.4878607e-06,-8.321146e-06,9.591934e-07,-1.2902567e-05,1.6809065e-07
3.6753593e-07,-6.195228e-06,-5.8417027e-06,-1.4679619e-05,-1.3132617e-06
-1.0063342e-06,-5.4019847e-06,-1.127374e-05,-1.6182501e-05,-4.2013526e-06
1.9300889e-07,-7.850978e-06,-5.657332e-06,-1.616043e-05,-2.5432685e-06
4.233976e-06,-8.267968e-06,9.356234e-07,-1.5301317e-05,4.787105e-07
7.736803e-06,-2.6838097e-06,3.206786e-06,-9.2504e-06,4.451749e-06
3.339525e-06,-6.891515e-06,-1.0696963e-05,-1.3606148e-05,1.5310002e-06
4.32944e-06,-1.1281611e-06,-7.780555e-06,-1.3141665e-05,4.148378e-06
4.2527727e-06,8.9848515e-07,-4.7605545e-06,-8.76837e-06,3.3664305e-06
-9.0649644e-07,-8.048283e-06,-1.0215944e-05,-1.7481365e-05,-3.9879274e-06
-5.4808777e-07,-8.28051e-06,-5.8527994e-06,-1.5491989e-05,-2.000868e-06
-1.1331796e-06,-8.586692e-06,-2.9020587e-06,-1.5176355e-05,6.3649213e-07
1.3650612e-06,-7.763087e-06,-5.8316996e-06,-1.5291922e-05,-6.666645e-07
1.1950606e-06,-6.5705713e-06,-4.501868e-06,-1.4432845e-05,1.2842362e-08
1.803347e-06,-6.787303e-06,-4.718251e-06,-1.4626616e-05,-3.4048423e-07
2.915025e-07,-7.635619e-06,-3.4969714e-06,-1.4139915e-05,-8.39365e-07
-9.0628527e-07,-9.63256e-06,-6.901773e-06,-1.6548924e-05,-1.99541e-06
2.0151492e-06,-8.1072e-06,-4.1004555e-06,-1.458627e-05,-2.966047e-07
2.0861542e-06,-5.5098517e-06,-4.8299808e-06,-1.43286e-05,-5.2039996e-07
3.7353445e-06,-6.245162e-06,7.030262e-07,-1.2371505e-05,8.401158e-07
1.0484736e-06,-6.492979e-06,-9.7283755e-06,-1.8181448e-05,-1.0715933e-06
2.417269e-06,-4.896445e-06,-3.4956022e-06,-1.2733646e-05,1.3985332e-06
1.7683889e-06,-6.2906947e-06,-2.5948382e-06,-1.2039238e-05,1.4555982e-06
-1.1733075e-06,-1.0283527e-05,-1.3113887e-05,-1.7555925e-05,2.6178273e-07
-4.5990755e-06,-6.5530007e-06,-1.239397e-05,-1.5406169e-05,1.4297673e-06
-2.62385e-07,-4.428586e-06,-4.3245473e-06,-1.2603512e-05,3.237184e-06
9.585381e-07,-2.8453012e-06,-8.721309e-06,-1.1728654e-05,-4.1539556e-07
-4.4370236e-06,-9.905059e-06,-1.7105998e-05,-1.8581568e-05,-4.296822e-06
-1.0535196e-06,-4.2641327e-06,-8.890285e-06,-1.2452975e-05,8.412554e-07
-1.9219362e-06,-7.122945e-06,-1.0505562e-05,-1.521286e-05,-4.0164227e-06
-2.3016091e-06,-7.4743193e-06,-7.124088e-06,-1.4503761e-05,-3.10082e-06
-3.3691413e-06,-1.285954e-05,-6.3375865e-06,-1.9128265e-05,-4.143316e-06
-7.7990796e-07,-6.8090667e-06,-6.347182e-06,-1.5347483e-05,-8.69012e-07
-7.3508437e-07,-1.0303914e-05,-1.0408022e-05,-1.8362074e-05,-5.0416716e-06
-3.733025e-07,-5.2668256e-06,-5.437308e-06,-1.2475512e-05,1.5057559e-06
