Precipitation,Temperature,Radiation,Wind,Relative Humidity
-2.006685e-06,2.8160903e-06,-6.944907e-07,-1.0067674e-06,-3.431331e-07
-1.3279757e-06,3.0215247e-06,7.582914e-08,-5.1211604e-08,1.0034895e-06
-5.822024e-07,3.4380994e-06,8.809734e-07,6.9519905e-07,2.0255893e-06
-1.039552e-05,-1.7747138e-06,-6.936385e-06,-6.4557917e-06,-5.6177864e-06
-2.1437943e-06,2.269381e-06,-5.8395085e-07,-7.808252e-07,2.1147645e-07
-4.9323576e-06,1.6604133e-06,-2.6865366e-06,-2.407943e-06,-1.7711087e-06
-2.0086682e-06,2.8816137e-06,-5.920851e-07,-9.279281e-08,7.4036313e-07
-2.1651804e-06,2.2799127e-06,-1.0938088e-06,1.02844844e-07,5.938832e-07
-7.1978957e-07,2.8652355e-06,-1.2065817e-07,6.7588184e-07,1.1568553e-06
2.6623448e-07,3.0026363e-06,8.048681e-07,1.2645328e-06,1.9984464e-06
1.453213e-06,3.7103316e-06,1.4715764e-06,1.7180953e-06,2.2910972e-06
-3.6972694e-06,2.6932066e-06,-2.1993146e-06,-1.4528953e-06,-1.9574932e-06
-4.970174e-06,7.973052e-07,-3.2436092e-06,-2.659311e-06,-2.6190353e-06
-3.292432e-06,4.041217e-07,-2.588704e-06,-1.5349167e-06,-1.7897363e-06
-5.6626305e-07,2.269798e-06,-2.715346e-07,-5.5356857e-09,2.1456732e-07
1.2324061e-06,3.2800278e-06,9.388819e-07,1.1457265e-06,1.4120715e-06
3.0106878e-06,6.4269257e-06,3.141448e-06,3.5803705e-06,4.0863056e-06
-4.5208412e-06,2.697286e-06,-2.2268136e-06,-1.8789985e-06,-1.414366e-06
-6.9059115e-06,-1.912392e-07,-3.9101933e-06,-3.8213734e-06,-2.9842824e-06
-1.0382461e-05,-2.7903693e-06,-7.769816e-06,-7.4089003e-06,-7.0024244e-06
-6.0489997e-06,-3.5711903e-07,-3.7393327e-06,-3.6087818e-06,-2.5904594e-06
-5.374521e-06,7.0446265e-07,-3.368967e-06,-2.770488e-06,-1.9053197e-06
-5.0652693e-06,8.6191335e-07,-3.4978789e-06,-2.514995e-06,-2.219026e-06
-7.0917376e-06,-5.50287e-07,-5.6767235e-06,-4.879237e-06,-5.2620176e-06
-2.4143708e-06,1.8383328e-06,-1.1058211e-06,-7.144544e-07,1.6005131e-07
-2.6396865e-06,2.0706839e-06,-1.1580086e-06,-9.686115e-07,-1.0441853e-07
-2.4225135e-06,2.3753141e-06,-1.1893007e-06,-8.024263e-07,-9.665085e-08
-3.1342622e-06,2.6888843e-06,-1.5601534e-06,-1.4730141e-06,-1.1361411e-06
-2.3329508e-06,2.5560053e-06,-1.0666307e-06,-1.3158132e-07,5.3966255e-07
-1.940092e-06,2.3045197e-06,-1.0346489e-06,-6.107055e-07,3.3743197e-07
-3.6246379e-06,2.3892858e-06,-1.5596437e-06,-1.0687571e-06,1.15388815e-07
-3.1595973e-06,2.16601e-06,-1.6128678e-06,-1.5058424e-06,-9.069775e-07
-9.426901e-06,-1.0061264e-06,-6.322205e-06,-5.3532426e-06,-4.671106e-06
-5.5070873e-06,5.196799e-07,-3.526772e-06,-2.6686212e-06,-1.9501854e-06
-1.9225538e-06,2.259352e-06,-7.765486e-07,-3.9148215e-08,4.6468676e-07
-1.0958253e-06,2.947728e-06,-3.517005e-07,1.474256e-07,6.7326255e-07
-3.1935538e-06,2.8773354e-06,-1.124569e-06,-2.8889545e-07,7.19926e-07
-7.044173e-06,6.251651e-07,-3.900964e-06,-3.418859e-06,-2.159341e-06
-4.1983394e-06,1.1075911e-06,-2.3061339e-06,-1.3258366e-06,-4.7895253e-07
-7.300928e-07,2.7199146e-06,1.5591115e-07,3.194037e-07,1.0462414e-06
-2.123748e-06,2.8967463e-06,-8.184223e-07,-4.667454e-07,-2.2729795e-08
3.6111246e-07,4.0455066e-06,9.134981e-07,1.5616027e-06,1.9608296e-06
-3.0274e-06,2.1133671e-06,-1.6660407e-06,-1.227614e-06,-8.59344e-07
-3.0366753e-06,1.5089623e-06,-1.6436452e-06,-1.6272882e-06,-7.5638644e-07
-2.7117949e-06,1.6833854e-06,-1.3150812e-06,-8.0888316e-07,1.6760613e-07
-4.9608394e-07,2.5440124e-06,3.012803e-08,2.827356e-07,8.96934e-07
6.6171054e-07,4.500356e-06,1.343438e-06,2.0141963e-06,2.6086016e-06
9.736336e-07,4.90173e-06,1.7351186e-06,2.2789582e-06,3.140929e-06
-5.1442896e-07,3.7368027e-06,9.169392e-07,1.0213128e-06,2.125255e-06
-5.245863e-06,8.1286447e-07,-2.7601168e-06,-2.3538137e-06,-1.0999571e-06
-1.1641314e-05,-3.2367443e-06,-8.792201e-06,-8.908127e-06,-8.516551e-06
-1.50840115e-05,-6.58451e-06,-1.2038077e-05,-1.1063799e-05,-1.0735386e-05
-1.1068897e-05,-4.7522444e-06,-9.795219e-06,-8.010079e-06,-7.379858e-06
-5.2747664e-06,1.4600556e-07,-3.383756e-06,-3.9161496e-06,-2.2864283e-06
-1.3164619e-06,2.823243e-06,7.6431114e-08,1.4929284e-07,1.6502246e-06
-2.4613357e-06,2.7188069e-06,-9.219863e-07,-5.6736076e-07,6.4986915e-07
-5.7078694e-07,3.795026e-06,6.763277e-07,8.3617675e-07,2.219822e-06
8.282943e-08,4.059774e-06,1.0837256e-06,1.2547666e-06,2.4776743e-06
-2.1757646e-07,3.299775e-06,6.6591775e-07,9.756234e-07,2.4488581e-06
-7.070578e-06,6.6484134e-08,-4.9169257e-06,-4.7962244e-06,-4.3829627e-06
-1.3947009e-05,-3.9216366e-06,-1.0035053e-05,-1.0089077e-05,-9.949539e-06
-9.135918e-06,-1.9234708e-06,-6.2216563e-06,-6.0286493e-06,-4.905051e-06
-3.734002e-06,7.853195e-07,-2.645879e-06,-2.4052072e-06,-1.9408737e-06
5.365602e-07,3.465876e-06,1.0815809e-06,1.3077213e-06,2.3804098e-06
1.3502988e-06,4.3396067e-06,1.7204321e-06,1.7130147e-06,2.8070428e-06
9.822205e-08,3.5842984e-06,5.0503996e-07,8.2961253e-07,1.4528835e-06
2.5547058e-06,3.9814163e-06,2.1308308e-06,2.22779e-06,3.152775e-06
7.874398e-07,4.188755e-06,1.2648575e-06,1.6664595e-06,2.5898478e-06
-1.5952401e-06,3.2249498e-06,-1.6642848e-07,3.4100898e-07,1.6801015e-06
-4.4522358e-06,1.4010337e-06,-2.3284263e-06,-2.3028147e-06,-1.3052563e-06
-4.9402247e-06,3.8101885e-07,-2.7985968e-06,-2.8375537e-06,-1.3748079e-06
-3.1782874e-06,1.1745428e-06,-1.5900183e-06,-1.122823e-06,2.428039e-07
-4.96385e-07,2.227376e-06,-4.2997346e-08,1.3793382e-07,1.5813094e-06
-1.6457933e-06,1.0131404e-06,-1.5879215e-06,-4.0554244e-07,4.6753877e-07
4.0193223e-07,2.3542505e-06,4.5250235e-07,5.4240036e-07,1.758402e-06
1.5321463e-06,3.3128117e-06,1.5400476e-06,1.7397969e-06,3.3253787e-06
1.2862025e-06,4.4517974e-06,1.7130785e-06,2.0174307e-06,3.043054e-06
4.4607586e-07,3.97214e-06,1.1576078e-06,1.439446e-06,2.6855037e-06
-9.4395155e-08,3.2201042e-06,2.6232456e-07,1.2368774e-06,1.8006849e-06
-2.3036378e-06,2.43482e-06,-9.165637e-07,-5.975749e-07,4.5671214e-07
-4.296851e-06,-2.2744533e-07,-3.1076636e-06,-2.8644843e-06,-2.1452636e-06
-7.50103e-09,1.5029741e-06,-1.5110041e-07,1.7935288e-07,1.3661577e-06
2.623922e-06,4.8887136e-06,2.6198136e-06,3.1909428e-06,4.2858014e-06
-8.5790964e-07,4.0932478e-06,5.45429e-07,1.142776e-06,2.6339073e-06
1.8257356e-06,4.193595e-06,2.3130358e-06,2.6515077e-06,4.679392e-06
-1.0542544e-06,3.1541774e-06,6.8181365e-08,1.2982684e-07,1.4388618e-06
-3.2339701e-06,1.955977e-06,-1.2047103e-06,-1.1634883e-06,7.518075e-07
-4.152023e-06,1.1034905e-06,-2.1603175e-06,-1.8088119e-06,-7.179678e-08
-2.9477727e-07,3.1192008e-06,3.6473827e-07,8.2192884e-07,1.9096788e-06
-3.9723403e-07,4.160701e-06,8.226284e-07,9.980315e-07,2.3000455e-06
-3.9372478e-07,3.9858214e-06,6.978974e-07,8.05544e-07,2.0546104e-06
-4.7545674e-07,2.1219748e-06,2.8831353e-08,2.59854e-07,1.5715497e-06
-1.2864513e-06,2.1046646e-06,-6.19052e-07,-4.6494884e-07,7.036562e-07
-7.355139e-08,3.444385e-06,6.3584537e-07,1.0956956e-06,2.6180708e-06
3.2749251e-06,4.807996e-06,3.269112e-06,3.6188883e-06,6.0407256e-06
-2.7939384e-06,1.3985501e-06,-1.3365934e-06,-9.741347e-07,1.4246054e-06
-3.185084e-06,1.244684e-06,-1.7400488e-06,-1.6187051e-06,9.024103e-08
-1.8586156e-06,1.550205e-06,-1.0276578e-06,-8.3111496e-07,1.1845206e-06
1.3207696e-06,2.670296e-06,1.2379285e-06,1.4528632e-06,4.159239e-06
2.3796424e-06,4.751891e-06,2.3847842e-06,2.875715e-06,4.251494e-06
3.0445538e-06,5.803133e-06,3.0404237e-06,3.964331e-06,5.3269086e-06
3.4093753e-06,6.200414e-06,3.9626525e-06,4.3193572e-06,6.8085164e-06
2.2091916e-07,3.342316e-06,1.5557771e-06,1.5863997e-06,4.9960004e-06
-2.4204928e-06,1.2840528e-06,-7.059075e-07,-7.5270555e-07,2.3742714e-06
-2.0847526e-06,1.4988811e-06,-5.777021e-07,-6.335365e-07,2.4452343e-06
-1.0875062e-06,2.309878e-06,3.150252e-08,1.5058976e-07,3.215887e-06
-3.3796644e-07,2.456122e-06,4.0570592e-07,6.11757e-07,3.9945116e-06
-1.4731661e-06,2.4224826e-06,-3.1336808e-07,-1.5406395e-07,2.3408636e-06
-4.923155e-07,2.8672764e-06,6.2995895e-07,5.9973996e-07,3.9882616e-06
9.428201e-08,2.4602637e-06,8.9488753e-07,1.0574337e-06,4.7758303e-06
6.939036e-08,2.189414e-06,6.437654e-07,8.7557373e-07,4.5925326e-06
-1.4696663e-07,2.3113646e-06,6.123597e-07,9.649134e-07,4.625776e-06
-7.442776e-07,3.1346026e-06,4.4463852e-07,9.619126e-07,3.4152495e-06
-9.627503e-07,2.6611553e-06,2.8291447e-07,6.8186205e-07,4.334696e-06
-8.687453e-06,-1.9037105e-06,-6.0221823e-06,-5.276133e-06,-2.248463e-06
-4.4553576e-06,-1.7209682e-07,-3.2245928e-06,-3.0085841e-06,-8.234008e-08
-6.4689816e-06,-7.165327e-07,-4.3432556e-06,-4.2100323e-06,-1.4867139e-06
-6.428984e-06,-5.1451383e-07,-4.1433673e-06,-3.3407318e-06,-2.10783e-08
-5.758707e-06,-2.2753059e-07,-4.0500195e-06,-3.2410587e-06,-9.4965236e-07
-1.900765e-06,1.3401645e-06,-1.1255544e-06,-5.2318455e-07,2.1698575e-06
-1.772292e-06,1.7989529e-06,-1.1195365e-06,-7.502963e-07,2.0270431e-06
-4.1703147e-06,4.4540806e-07,-3.3478e-06,-2.9803823e-06,-6.0958183e-07
-3.6476686e-06,4.519462e-07,-2.2727295e-06,-1.634623e-06,2.144607e-06
-2.8523393e-06,7.2344505e-07,-1.4288638e-06,-1.3161881e-06,2.6307528e-06
-6.815559e-07,1.9895206e-06,6.848785e-08,3.576696e-07,4.039606e-06
4.5496935e-07,2.6103485e-06,7.5813966e-07,1.1811242e-06,4.910846e-06
-5.204325e-07,2.7303786e-06,1.318062e-07,2.0376186e-07,3.693509e-06
-5.109392e-06,1.6121963e-07,-3.2326368e-06,-3.1225627e-06,7.2528974e-07
-7.63875e-06,-2.0620837e-06,-5.360549e-06,-5.12716e-06,-6.558857e-07
-2.8944437e-06,-5.5393787e-07,-2.090429e-06,-1.6535807e-06,3.3990073e-06
-5.9251347e-06,-2.525406e-06,-4.9818073e-06,-4.3402974e-06,5.3836e-07
-7.4995755e-06,-1.5956853e-06,-5.597482e-06,-5.223874e-06,-2.4552694e-06
6.379114e-07,3.0146e-06,9.694664e-07,1.3976469e-06,4.475374e-06
2.2459758e-06,3.2622186e-06,2.2200722e-06,2.5474194e-06,7.2342204e-06
1.2181366e-06,2.4407252e-06,1.4029674e-06,1.7503311e-06,6.582252e-06
5.076724e-07,1.8295342e-06,8.2181646e-07,1.174857e-06,6.404001e-06
-1.4624404e-06,1.4611743e-06,-4.4875551e-07,-2.742926e-07,4.2269207e-06
-1.0485503e-06,1.6221757e-06,-1.8788869e-07,2.0886067e-07,4.752044e-06
-1.9617748e-07,1.727808e-06,4.7219598e-07,8.0236526e-07,6.1497226e-06
-9.790127e-06,-2.564414e-06,-7.391979e-06,-7.4255686e-06,-4.1371577e-06
-5.1485495e-06,-9.2095416e-07,-3.2728728e-06,-2.912032e-06,2.803667e-06
-4.809473e-06,-2.6209685e-07,-3.1692114e-06,-2.8498062e-06,8.818072e-07
-1.0343942e-05,-2.5987197e-06,-7.4958702e-06,-7.360133e-06,-4.1487006e-06
-1.3012373e-06,2.5049958e-06,-1.2057687e-07,1.5622105e-07,3.8025378e-06
-6.788668e-06,-1.0685307e-06,-5.062842e-06,-4.7064345e-06,-1.4317453e-06
-3.3971767e-06,7.614973e-07,-2.178652e-06,-1.7895367e-06,9.614488e-07
-1.4920245e-06,1.4061816e-06,-6.7192843e-07,-4.187667e-07,3.818595e-06
-2.5126525e-07,1.5294887e-06,2.16267e-07,3.7787493e-07,5.365936e-06
-2.5148902e-06,8.3761233e-07,-1.3545849e-06,-1.4360562e-06,3.0945325e-06
-4.5364472e-06,-7.799972e-07,-3.6386393e-06,-3.3605409e-06,7.5846305e-07
-5.4627794e-06,-1.688173e-06,-4.142775e-06,-3.7228176e-06,8.8696925e-07
-2.3094155e-06,2.9197662e-07,-1.5858939e-06,-1.4557824e-06,2.9045534e-06
-6.121977e-06,-1.5295082e-06,-5.0302046e-06,-5.0563963e-06,-1.6287736e-06
-7.0761985e-07,1.2253684e-06,-3.461761e-07,-9.646643e-08,4.4543267e-06
-2.8411453e-06,8.055817e-07,-2.2057309e-06,-2.1884443e-06,1.0266609e-06
-5.215505e-06,-8.286892e-08,-3.9699094e-06,-3.2803794e-06,-4.5974815e-07
-4.74132e-06,-4.2030163e-07,-3.4394384e-06,-3.0688814e-06,9.777518e-07
-1.921061e-06,7.679867e-07,-1.2500653e-06,-1.0704481e-06,3.3838976e-06
-3.0410156e-06,-8.290319e-08,-2.1243245e-06,-1.9321471e-06,2.8586978e-06
-2.22102e-06,7.010749e-07,-1.5253089e-06,-1.3707801e-06,2.6290006e-06
-6.5501604e-06,-1.0165284e-06,-4.3751097e-06,-4.2510474e-06,4.9249087e-07
-1.0789046e-05,-2.835168e-06,-7.3745646e-06,-7.408102e-06,-3.3391038e-06
-7.860513e-06,-2.2304475e-06,-5.381804e-06,-5.1519537e-06,1.6290899e-07
-7.992428e-06,-3.6049757e-06,-5.942333e-06,-5.4640614e-06,1.0750716e-06
-5.0683466e-06,-1.5451897e-06,-3.569379e-06,-3.3651286e-06,1.9541933e-06
-1.9122222e-06,5.890839e-07,-1.071706e-06,-1.0180872e-06,4.070046e-06
-5.878653e-06,-2.8440397e-07,-3.8597827e-06,-3.5792455e-06,6.305315e-08
-4.3359755e-06,1.3620593e-08,-3.6734716e-06,-3.5387122e-06,-4.6052327e-07
-1.9134527e-06,9.817238e-07,-1.3925256e-06,-1.2495065e-06,3.3115664e-06
-3.4937657e-06,1.1394782e-06,-2.0334112e-06,-1.6355577e-06,1.5597913e-06
-4.8111856e-06,-1.3671079e-06,-3.5693452e-06,-3.0687538e-06,1.850523e-06
-4.745161e-06,-7.3045504e-07,-3.590245e-06,-3.2978364e-06,6.62742e-07
-4.3589307e-06,-2.0254581e-06,-3.6728181e-06,-3.1807224e-06,2.6470761e-06
-3.2045639e-06,-2.5999748e-07,-2.1349142e-06,-2.004245e-06,3.2529176e-06
-4.2582274e-06,-3.0119605e-07,-2.6523217e-06,-2.4368255e-06,2.9399548e-06
-3.427654e-06,9.969095e-07,-1.854445e-06,-1.544627e-06,2.6052905e-06
-8.883109e-06,-3.505303e-06,-7.2003872e-06,-6.6148964e-06,-1.4780062e-06
-8.416231e-06,-3.5505743e-06,-7.2481444e-06,-7.079162e-06,-2.588875e-06
-5.347621e-06,-1.6558123e-06,-4.4737903e-06,-4.490895e-06,-1.2365e-07
-1.8806143e-06,2.0489406e-06,-7.461771e-07,-4.4262828e-07,2.4521087e-06
2.7455098e-07,3.1174218e-06,8.6219563e-07,1.2037074e-06,5.5369965e-06
-3.809709e-06,6.8158437e-07,-2.612387e-06,-2.6846033e-06,3.0374673e-07
-1.687134e-06,1.1842183e-06,-8.185838e-07,-5.411266e-07,4.193454e-06
-5.206285e-06,4.0545441e-07,-2.9741489e-06,-2.6927883e-06,8.1535035e-07
-4.721715e-06,7.382692e-08,-2.9056598e-06,-2.671597e-06,1.9198255e-06
-8.377963e-06,-2.3816667e-06,-5.705466e-06,-5.832198e-06,-4.671052e-07
-6.0401417e-06,-1.0026305e-06,-3.6312636e-06,-3.7240459e-06,1.9484105e-06
-5.8511637e-06,-6.753958e-07,-3.560003e-06,-3.7591944e-06,1.874471e-06
-7.2386483e-06,-7.8706387e-07,-4.9840523e-06,-4.700358e-06,-1.6316062e-06
-4.8228285e-06,-8.204166e-07,-3.7855043e-06,-2.9640662e-06,1.8705197e-06
-1.2503882e-06,1.0210931e-06,-9.538275e-08,-4.2516598e-07,6.3612183e-06
-4.921425e-06,6.68248e-07,-2.4001579e-06,-2.2519953e-06,2.209254e-06
-8.389312e-06,-1.9371669e-06,-5.997774e-06,-6.238082e-06,-1.5193409e-06
-4.792135e-06,1.0301553e-07,-2.9296345e-06,-2.304926e-06,1.926997e-06
-2.3588366e-06,2.0035193e-06,-7.8621565e-07,-6.329501e-07,4.020774e-06
-4.537814e-06,1.8820556e-07,-3.2924231e-06,-3.1352624e-06,7.1018275e-07
-3.9974802e-06,4.9385966e-07,-2.9747814e-06,-2.5978486e-06,8.566638e-07
-3.1452095e-07,2.6540479e-06,4.2452717e-07,9.598945e-07,4.892665e-06
-5.5902888e-06,-6.0285635e-07,-4.705604e-06,-4.243669e-06,-1.1873678e-06
-6.2078766e-06,-1.409645e-06,-4.7255326e-06,-4.0270893e-06,-7.956215e-08
-3.589103e-06,-1.1386365e-06,-2.5799645e-06,-2.2463569e-06,4.0668365e-06
-3.5350095e-06,-9.961827e-07,-2.1503995e-06,-2.3135808e-06,4.764967e-06
-4.525707e-06,-1.3661232e-06,-2.6397565e-06,-2.4054639e-06,4.9118576e-06
-6.7972187e-06,-2.597282e-06,-6.005362e-06,-4.510957e-06,1.2391372e-06
-5.714207e-06,-1.4003925e-06,-3.797694e-06,-3.617335e-06,3.4505154e-06
-5.0744748e-06,2.1687758e-07,-2.423214e-06,-2.5790066e-06,3.34062e-06
-5.462977e-06,-1.3564796e-06,-3.306709e-06,-3.1912155e-06,4.7344643e-06
-4.346761e-06,-5.850735e-07,-2.5900365e-06,-2.351624e-06,4.689301e-06
-3.83862e-06,-1.9303465e-07,-2.3945533e-06,-2.1653366e-06,4.3113864e-06
-5.008459e-06,-8.1584716e-08,-3.0238164e-06,-2.9849673e-06,2.5756135e-06
-3.4182547e-06,9.3297245e-07,-1.684359e-06,-1.6382531e-06,4.2364377e-06
-3.7077532e-06,9.54735e-07,-2.0364603e-06,-1.6728033e-06,2.684437e-06
-7.161502e-07,2.2382958e-06,3.7016002e-07,4.7477732e-07,6.3083585e-06
-2.82626e-06,1.0475537e-06,-1.7229783e-06,-1.3027587e-06,4.159916e-06
-5.529154e-06,-9.84239e-07,-3.8795797e-06,-3.4030654e-06,1.3606234e-06
-1.6667244e-06,1.4335077e-06,-5.08473e-07,-3.773062e-07,4.762349e-06
-2.4723201e-06,2.1854346e-06,-1.0690297e-06,-8.2935804e-07,3.1455902e-06
-4.366742e-06,1.7313961e-06,-2.3061516e-06,-1.8683539e-06,1.4745204e-06
-1.8361242e-06,2.5107786e-06,-2.7790891e-08,2.2267281e-07,5.2964956e-06
-1.7723662e-06,1.4234103e-06,-6.648384e-08,-7.650179e-08,6.8045006e-06
-5.0347976e-06,-1.7456671e-07,-2.3616965e-06,-2.2042664e-06,3.5572964e-06
-1.1024136e-05,-4.1831636e-06,-8.635411e-06,-6.9152775e-06,-3.1689456e-06
-9.50228e-06,-2.375252e-06,-6.6101875e-06,-6.445488e-06,-2.6456555e-06
-5.0996573e-06,7.2231023e-07,-2.9455407e-06,-2.7405906e-06,1.4153504e-07
-6.1982005e-06,-8.322071e-07,-3.99363e-06,-3.6624222e-06,8.006458e-07
-2.6972607e-06,1.1708378e-06,-1.2338534e-06,-1.0598009e-06,3.321493e-06
-1.1140552e-06,2.363678e-06,3.609861e-07,2.7839448e-07,5.1218312e-06
-2.8534785e-06,1.0849745e-06,-1.6146286e-06,-1.2497678e-06,3.0092042e-06
-4.312524e-06,5.2892165e-07,-2.2699764e-06,-2.2976221e-06,2.320635e-06
-2.8306179e-06,1.1101976e-06,-1.6698085e-06,-1.4798046e-06,2.3410284e-06
-1.851885e-06,1.6997143e-06,-4.7232368e-07,-3.9461364e-07,4.14295e-06
-3.7963762e-06,6.197661e-08,-2.334872e-06,-1.806372e-06,3.237098e-06
-4.346738e-06,-1.8865423e-07,-2.5683357e-06,-2.3003167e-06,2.7075266e-06
-5.8618593e-06,-1.126492e-06,-3.6984868e-06,-3.3661668e-06,1.7480978e-06
-2.5006073e-06,5.0966975e-07,-1.1820515e-06,-1.0457613e-06,4.342427e-06
-7.6114547e-06,-1.5064156e-06,-5.1568845e-06,-5.066975e-06,-4.7272044e-07
-3.734258e-06,7.136875e-07,-1.988745e-06,-1.7165935e-06,2.7354529e-06
-3.3984825e-06,2.7511675e-07,-2.3029913e-06,-1.6680149e-06,2.9714506e-06
-7.1591644e-06,-1.3952081e-06,-5.575839e-06,-4.5542083e-06,-1.4729362e-06
-8.869275e-06,-1.3573933e-06,-6.210917e-06,-5.3175786e-06,-2.1692645e-06
-5.1105876e-06,3.9711736e-07,-2.515408e-06,-2.442195e-06,2.7418066e-06
-5.445607e-06,3.720965e-07,-3.1001073e-06,-2.6069847e-06,8.3320344e-07
-8.066675e-06,-9.621892e-07,-5.7322927e-06,-4.4606336e-06,-1.1673953e-06
-3.707409e-06,1.8578797e-06,-1.8083296e-06,-1.4203911e-06,1.7071105e-06
-3.3738615e-06,1.824171e-06,-1.4858928e-06,-1.255611e-06,1.9081665e-06
-4.5318006e-07,3.4764662e-06,9.940419e-07,9.2074424e-07,4.342583e-06
7.2554366e-07,2.9739224e-06,1.7218863e-06,1.6882881e-06,6.9285506e-06
-1.8760328e-06,2.37339e-06,-5.9312715e-08,-2.0071604e-07,3.6344038e-06
-4.519318e-06,2.548652e-07,-3.0070405e-06,-2.6748266e-06,7.3883103e-07
-2.456769e-06,2.305918e-06,-4.712519e-07,-2.575288e-07,2.9707296e-06
