Name	Linge	Juvvashøe	Balestrand	Sandane
Eier	Met.no	Met.no	NIBIO	Met.no
Point ID	22	23	24	25
Network	Rstats	Rstats	Rstats	Rstats
RefSystem	utm-33n	utm-33n	utm-33n	utm-33n
HOH	34	1894	15	51
23.10.2003	-99	-99	-99	-99
24.10.2003	-99	-99	-99	-99
25.10.2003	-99	-99	-99	-99
26.10.2003	-99	-99	-99	-99
27.10.2003	-99	-99	-99	-99
28.10.2003	-99	-99	-99	-99
29.10.2003	-99	-99	-99	-99
30.10.2003	-99	-99	-99	-99
31.10.2003	-99	-99	-99	-99
01.11.2003	-99	-99	-99	-99
02.11.2003	-99	-99	-99	-99
03.11.2003	-99	-99	-99	-99
04.11.2003	-99	-99	-99	-99
05.11.2003	-99	-99	-99	-99
06.11.2003	-99	-99	-99	-99
07.11.2003	-99	-99	-99	-99
08.11.2003	-99	-99	-99	-99
09.11.2003	-99	-99	-99	-99
10.11.2003	-99	-99	-99	-99
11.11.2003	-99	-99	-99	-99
12.11.2003	-99	-99	-99	-99
13.11.2003	-99	-99	-99	-99
14.11.2003	-99	-99	-99	-99
15.11.2003	-99	-99	-99	-99
16.11.2003	-99	-99	-99	-99
17.11.2003	-99	-99	-99	-99
18.11.2003	-99	-99	-99	-99
19.11.2003	-99	-99	-99	-99
20.11.2003	-99	-99	-99	-99
21.11.2003	-99	-99	-99	-99
22.11.2003	-99	-99	-99	-99
23.11.2003	-99	-99	-99	-99
24.11.2003	-99	-99	-99	-99
25.11.2003	-99	-99	-99	-99
26.11.2003	-99	-99	-99	-99
27.11.2003	-99	-99	-99	-99
28.11.2003	-99	-99	-99	-99
29.11.2003	-99	-99	-99	-99
30.11.2003	-99	-99	-99	-99
01.12.2003	-99	-99	-99	-99
02.12.2003	-99	-99	-99	-99
03.12.2003	-99	-99	-99	-99
04.12.2003	-99	-99	-99	-99
05.12.2003	-99	-99	-99	-99
06.12.2003	-99	-99	-99	-99
07.12.2003	-99	-99	-99	-99
08.12.2003	-99	-99	-99	-99
09.12.2003	-99	-99	-99	-99
10.12.2003	-99	-99	-99	-99
11.12.2003	-99	-99	-99	-99
12.12.2003	-99	-99	-99	-99
13.12.2003	-99	-99	-99	-99
14.12.2003	-99	-99	-99	-99
15.12.2003	-99	-99	-99	-99
16.12.2003	-99	-99	-99	-99
17.12.2003	-99	-99	-99	-99
18.12.2003	-99	-99	-99	-99
19.12.2003	-99	-99	-99	-99
20.12.2003	-99	-99	-99	-99
21.12.2003	-99	-99	-99	-99
22.12.2003	-99	-99	-99	-99
23.12.2003	-99	-99	-99	-99
24.12.2003	-99	-99	-99	-99
25.12.2003	-99	-99	-99	-99
26.12.2003	-99	-99	-99	-99
27.12.2003	-99	-99	-99	-99
28.12.2003	-99	-99	-99	-99
29.12.2003	-99	-99	-99	-99
30.12.2003	-99	-99	-99	-99
31.12.2003	-99	-99	-99	-99
01.01.2004	-99	-99	-99	-99
02.01.2004	-99	-99	-99	-99
03.01.2004	-99	-99	-99	-99
04.01.2004	-99	-99	-99	-99
05.01.2004	-99	-99	-99	-99
06.01.2004	-99	-99	-99	-99
07.01.2004	-99	-99	-99	-99
08.01.2004	-99	-99	-99	-99
09.01.2004	-99	-99	-99	-99
10.01.2004	-99	-99	-99	-99
11.01.2004	-99	-99	-99	-99
12.01.2004	-99	-99	-99	-99
13.01.2004	-99	-99	-99	-99
14.01.2004	-99	-99	-99	-99
15.01.2004	-99	-99	-99	-99
16.01.2004	-99	-99	-99	-99
17.01.2004	-99	-99	-99	-99
18.01.2004	-99	-99	-99	-99
19.01.2004	-99	-99	-99	-99
20.01.2004	-99	-99	-99	-99
21.01.2004	-99	-99	-99	-99
22.01.2004	-99	-99	-99	-99
23.01.2004	-99	-99	-99	-99
24.01.2004	-99	-99	-99	-99
25.01.2004	-99	-99	-99	-99
26.01.2004	-99	-99	-99	-99
27.01.2004	-99	-99	-99	-99
28.01.2004	-99	-99	-99	-99
29.01.2004	-99	-99	-99	-99
30.01.2004	-99	-99	-99	-99
31.01.2004	-99	-99	-99	-99
01.02.2004	-99	-99	-99	-99
02.02.2004	-99	-99	-99	-99
03.02.2004	-99	-99	-99	-99
04.02.2004	-99	-99	-99	-99
05.02.2004	-99	-99	-99	-99
06.02.2004	-99	-99	-99	-99
07.02.2004	-99	-99	-99	-99
08.02.2004	-99	-99	-99	-99
09.02.2004	-99	-99	-99	-99
10.02.2004	-99	-99	-99	-99
11.02.2004	-99	-99	-99	-99
12.02.2004	-99	-99	-99	-99
13.02.2004	-99	-99	-99	-99
14.02.2004	-99	-99	-99	-99
15.02.2004	-99	-99	-99	-99
16.02.2004	-99	-99	-99	-99
17.02.2004	-99	-99	-99	-99
18.02.2004	-99	-99	-99	-99
19.02.2004	-99	-99	-99	-99
20.02.2004	-99	-99	-99	-99
21.02.2004	-99	-99	-99	-99
22.02.2004	-99	-99	-99	-99
23.02.2004	-99	-99	-99	-99
24.02.2004	-99	-99	-99	-99
25.02.2004	-99	-99	-99	-99
26.02.2004	-99	-99	-99	-99
27.02.2004	-99	-99	-99	-99
28.02.2004	-99	-99	-99	-99
29.02.2004	-99	-99	-99	-99
01.03.2004	-99	-99	-99	-99
02.03.2004	-99	-99	-99	-99
03.03.2004	-99	-99	-99	-99
04.03.2004	-99	-99	-99	-99
05.03.2004	-99	-99	-99	-99
06.03.2004	-99	-99	-99	-99
07.03.2004	-99	-99	-99	-99
08.03.2004	-99	-99	-99	-99
09.03.2004	-99	-99	-99	-99
10.03.2004	-99	-99	-99	-99
11.03.2004	-99	-99	-99	-99
12.03.2004	-99	-99	-99	-99
13.03.2004	-99	-99	-99	-99
14.03.2004	-99	-99	-99	-99
15.03.2004	-99	-99	-99	-99
16.03.2004	-99	-99	-99	-99
17.03.2004	-99	-99	-99	-99
18.03.2004	-99	-99	-99	-99
19.03.2004	-99	-99	-99	-99
20.03.2004	-99	-99	-99	-99
21.03.2004	-99	-99	-99	-99
22.03.2004	-99	-99	-99	-99
23.03.2004	-99	-99	-99	-99
24.03.2004	-99	-99	-99	-99
25.03.2004	-99	-99	-99	-99
26.03.2004	-99	-99	-99	-99
27.03.2004	-99	-99	-99	-99
28.03.2004	-99	-99	-99	-99
29.03.2004	-99	-99	-99	-99
30.03.2004	-99	-99	-99	-99
31.03.2004	-99	-99	-99	-99
01.04.2004	-99	-99	-99	-99
02.04.2004	-99	-99	-99	-99
03.04.2004	-99	-99	-99	-99
04.04.2004	-99	-99	-99	-99
05.04.2004	-99	-99	-99	-99
06.04.2004	-99	-99	-99	-99
07.04.2004	-99	-99	-99	-99
08.04.2004	-99	-99	-99	-99
09.04.2004	-99	-99	-99	-99
10.04.2004	-99	-99	-99	-99
11.04.2004	-99	-99	-99	-99
12.04.2004	-99	-99	-99	-99
13.04.2004	-99	-99	-99	-99
14.04.2004	-99	-99	-99	-99
15.04.2004	-99	-99	-99	-99
16.04.2004	-99	-99	-99	-99
17.04.2004	-99	-99	-99	-99
18.04.2004	-99	-99	-99	-99
19.04.2004	-99	-99	-99	-99
20.04.2004	-99	-99	-99	-99
21.04.2004	-99	-99	-99	-99
22.04.2004	-99	-99	-99	-99
23.04.2004	-99	-99	-99	-99
24.04.2004	-99	-99	-99	-99
25.04.2004	-99	-99	-99	-99
26.04.2004	-99	-99	-99	-99
27.04.2004	-99	-99	-99	-99
28.04.2004	-99	-99	-99	-99
29.04.2004	-99	-99	-99	-99
30.04.2004	-99	-99	-99	-99
01.05.2004	-99	-99	-99	-99
02.05.2004	-99	-99	-99	-99
03.05.2004	-99	-99	-99	-99
04.05.2004	-99	-99	-99	-99
05.05.2004	-99	-99	-99	-99
06.05.2004	-99	-99	-99	-99
07.05.2004	-99	-99	-99	-99
08.05.2004	-99	-99	-99	-99
09.05.2004	-99	-99	-99	-99
10.05.2004	-99	-99	-99	-99
11.05.2004	-99	-99	-99	-99
12.05.2004	-99	-99	-99	-99
13.05.2004	-99	-99	-99	-99
14.05.2004	-99	-99	-99	-99
15.05.2004	-99	-99	-99	-99
16.05.2004	-99	-99	-99	-99
17.05.2004	-99	-99	-99	-99
18.05.2004	-99	-99	-99	-99
19.05.2004	-99	-99	-99	-99
20.05.2004	-99	-99	-99	-99
21.05.2004	-99	-99	-99	-99
22.05.2004	-99	-99	-99	-99
23.05.2004	-99	-99	-99	-99
24.05.2004	-99	-99	-99	-99
25.05.2004	-99	-99	-99	-99
26.05.2004	-99	-99	-99	-99
27.05.2004	-99	-99	-99	-99
28.05.2004	-99	-99	-99	-99
29.05.2004	-99	-99	-99	-99
30.05.2004	-99	-99	-99	-99
31.05.2004	-99	-99	-99	-99
01.06.2004	-99	-99	-99	-99
02.06.2004	-99	-99	-99	-99
03.06.2004	-99	-99	-99	-99
04.06.2004	-99	-99	-99	-99
05.06.2004	-99	-99	-99	-99
06.06.2004	-99	-99	-99	-99
07.06.2004	-99	-99	-99	-99
08.06.2004	-99	-99	-99	-99
09.06.2004	-99	-99	-99	-99
10.06.2004	-99	-99	-99	-99
11.06.2004	-99	-99	-99	-99
12.06.2004	-99	-99	-99	-99
13.06.2004	-99	-99	-99	-99
14.06.2004	-99	-99	-99	-99
15.06.2004	-99	-99	-99	-99
16.06.2004	-99	-99	-99	-99
17.06.2004	-99	-99	-99	-99
18.06.2004	-99	-99	-99	-99
19.06.2004	-99	-99	-99	-99
20.06.2004	-99	-99	-99	-99
21.06.2004	-99	-99	-99	-99
22.06.2004	-99	-99	-99	-99
23.06.2004	-99	-99	-99	-99
24.06.2004	-99	-99	-99	-99
25.06.2004	-99	-99	-99	-99
26.06.2004	-99	-99	-99	-99
27.06.2004	-99	-99	-99	-99
28.06.2004	-99	-99	-99	-99
29.06.2004	-99	-99	-99	-99
30.06.2004	-99	-99	-99	-99
01.07.2004	-99	-99	-99	-99
02.07.2004	-99	-99	-99	-99
03.07.2004	-99	-99	-99	-99
04.07.2004	-99	-99	-99	-99
05.07.2004	-99	-99	-99	-99
06.07.2004	-99	-99	-99	-99
07.07.2004	-99	-99	-99	-99
08.07.2004	-99	-99	-99	-99
09.07.2004	-99	-99	-99	-99
10.07.2004	-99	-99	-99	-99
11.07.2004	-99	-99	-99	-99
12.07.2004	-99	-99	-99	-99
13.07.2004	-99	-99	-99	-99
14.07.2004	-99	-99	-99	-99
15.07.2004	-99	-99	-99	-99
16.07.2004	-99	-99	-99	-99
17.07.2004	-99	-99	-99	-99
18.07.2004	-99	-99	-99	-99
19.07.2004	-99	-99	-99	-99
20.07.2004	-99	-99	-99	-99
21.07.2004	-99	-99	-99	-99
22.07.2004	-99	-99	-99	-99
23.07.2004	-99	-99	-99	-99
24.07.2004	-99	-99	-99	-99
25.07.2004	-99	-99	-99	-99
26.07.2004	-99	-99	-99	-99
27.07.2004	-99	-99	-99	-99
28.07.2004	-99	-99	-99	-99
29.07.2004	-99	-99	-99	-99
30.07.2004	-99	-99	-99	-99
31.07.2004	-99	-99	-99	-99
01.08.2004	-99	-99	-99	-99
02.08.2004	-99	-99	-99	-99
03.08.2004	-99	-99	-99	-99
04.08.2004	-99	-99	-99	-99
05.08.2004	-99	-99	-99	-99
06.08.2004	-99	-99	-99	-99
07.08.2004	-99	-99	-99	-99
08.08.2004	-99	-99	-99	-99
09.08.2004	-99	-99	-99	-99
10.08.2004	-99	-99	-99	-99
11.08.2004	-99	-99	-99	-99
12.08.2004	-99	-99	-99	-99
13.08.2004	-99	-99	-99	-99
14.08.2004	-99	-99	-99	-99
15.08.2004	-99	-99	-99	-99
16.08.2004	-99	-99	-99	-99
17.08.2004	-99	-99	-99	-99
18.08.2004	-99	-99	-99	-99
19.08.2004	-99	-99	-99	-99
20.08.2004	-99	-99	-99	-99
21.08.2004	-99	-99	-99	-99
22.08.2004	-99	-99	-99	-99
23.08.2004	-99	-99	-99	-99
24.08.2004	-99	-99	-99	-99
25.08.2004	-99	-99	-99	-99
26.08.2004	-99	-99	-99	-99
27.08.2004	-99	-99	-99	-99
28.08.2004	-99	-99	-99	-99
29.08.2004	-99	-99	-99	-99
30.08.2004	-99	-99	-99	-99
31.08.2004	-99	-99	-99	-99
01.09.2004	-99	-99	-99	-99
02.09.2004	-99	-99	-99	-99
03.09.2004	-99	-99	-99	-99
04.09.2004	-99	-99	-99	-99
05.09.2004	-99	-99	-99	-99
06.09.2004	-99	-99	-99	-99
07.09.2004	-99	-99	-99	-99
08.09.2004	-99	-99	-99	-99
09.09.2004	-99	-99	-99	-99
10.09.2004	-99	-99	-99	-99
11.09.2004	-99	-99	-99	-99
12.09.2004	-99	-99	-99	-99
13.09.2004	-99	-99	-99	-99
14.09.2004	-99	-99	-99	-99
15.09.2004	-99	-99	-99	-99
16.09.2004	-99	-99	-99	-99
17.09.2004	-99	-99	-99	-99
18.09.2004	-99	-99	-99	-99
19.09.2004	-99	-99	-99	-99
20.09.2004	-99	-99	-99	-99
21.09.2004	-99	-99	-99	-99
22.09.2004	-99	-99	-99	-99
23.09.2004	-99	-99	-99	-99
24.09.2004	-99	-99	-99	-99
25.09.2004	-99	-99	-99	-99
26.09.2004	-99	-99	-99	-99
27.09.2004	-99	-99	-99	-99
28.09.2004	-99	-99	-99	-99
29.09.2004	-99	-99	-99	-99
30.09.2004	-99	-99	-99	-99
01.10.2004	-99	-99	-99	-99
02.10.2004	-99	-99	-99	-99
03.10.2004	-99	-99	-99	-99
04.10.2004	-99	-99	-99	-99
05.10.2004	-99	-99	-99	-99
06.10.2004	-99	-99	-99	-99
07.10.2004	-99	-99	-99	-99
08.10.2004	-99	-99	-99	-99
09.10.2004	-99	-99	-99	-99
10.10.2004	-99	-99	-99	-99
11.10.2004	-99	-99	-99	-99
12.10.2004	-99	-99	-99	-99
13.10.2004	-99	-99	-99	-99
14.10.2004	-99	-99	-99	-99
15.10.2004	-99	-99	-99	-99
16.10.2004	-99	-99	-99	-99
17.10.2004	-99	-99	-99	-99
18.10.2004	-99	-99	-99	-99
19.10.2004	-99	-99	-99	-99
20.10.2004	-99	-99	-99	-99
21.10.2004	-99	-99	-99	-99
22.10.2004	-99	-99	-99	-99
23.10.2004	-99	-99	-99	-99
24.10.2004	-99	-99	-99	-99
25.10.2004	-99	-99	-99	-99
26.10.2004	-99	-99	-99	-99
27.10.2004	-99	-99	-99	-99
28.10.2004	-99	-99	-99	-99
29.10.2004	-99	-99	-99	-99
30.10.2004	-99	-99	-99	-99
31.10.2004	-99	-99	-99	-99
01.11.2004	-99	-99	-99	-99
02.11.2004	-99	-99	-99	-99
03.11.2004	-99	-99	-99	-99
04.11.2004	-99	-99	-99	-99
05.11.2004	-99	-99	-99	-99
06.11.2004	-99	-99	-99	-99
07.11.2004	-99	-99	-99	-99
08.11.2004	-99	-99	-99	-99
09.11.2004	-99	-99	-99	-99
10.11.2004	-99	-99	-99	-99
11.11.2004	-99	-99	-99	-99
12.11.2004	-99	-99	-99	-99
13.11.2004	-99	-99	-99	-99
14.11.2004	-99	-99	-99	-99
15.11.2004	-99	-99	-99	-99
16.11.2004	-99	-99	-99	-99
17.11.2004	-99	-99	-99	-99
18.11.2004	-99	-99	-99	-99
19.11.2004	-99	-99	-99	-99
20.11.2004	-99	-99	-99	-99
21.11.2004	-99	-99	-99	-99
22.11.2004	-99	-99	-99	-99
23.11.2004	-99	-99	-99	-99
24.11.2004	-99	-99	-99	-99
25.11.2004	-99	-99	-99	-99
26.11.2004	-99	-99	-99	-99
27.11.2004	-99	-99	-99	-99
28.11.2004	-99	-99	-99	-99
29.11.2004	-99	-99	-99	-99
30.11.2004	-99	-99	-99	-99
01.12.2004	-99	-99	-99	-99
02.12.2004	-99	-99	-99	-99
03.12.2004	-99	-99	-99	-99
04.12.2004	-99	-99	-99	-99
05.12.2004	-99	-99	-99	-99
06.12.2004	-99	-99	-99	-99
07.12.2004	-99	-99	-99	-99
08.12.2004	-99	-99	-99	-99
09.12.2004	-99	-99	-99	-99
10.12.2004	-99	-99	-99	-99
11.12.2004	-99	-99	-99	-99
12.12.2004	-99	-99	-99	-99
13.12.2004	-99	-99	-99	-99
14.12.2004	-99	-99	-99	-99
15.12.2004	-99	-99	-99	-99
16.12.2004	-99	-99	-99	-99
17.12.2004	-99	-99	-99	-99
18.12.2004	-99	-99	-99	-99
19.12.2004	-99	-99	-99	-99
20.12.2004	-99	-99	-99	-99
21.12.2004	-99	-99	-99	-99
22.12.2004	-99	-99	-99	-99
23.12.2004	-99	-99	-99	-99
24.12.2004	-99	-99	-99	-99
25.12.2004	-99	-99	-99	-99
26.12.2004	-99	-99	-99	-99
27.12.2004	-99	-99	-99	-99
28.12.2004	-99	-99	-99	-99
29.12.2004	-99	-99	-99	-99
30.12.2004	-99	-99	-99	-99
31.12.2004	-99	-99	-99	-99
01.01.2005	-99	-99	-99	-99
02.01.2005	-99	-99	-99	-99
03.01.2005	-99	-99	-99	-99
04.01.2005	-99	-99	-99	-99
05.01.2005	-99	-99	-99	-99
06.01.2005	-99	-99	-99	-99
07.01.2005	-99	-99	-99	-99
08.01.2005	-99	-99	-99	-99
09.01.2005	-99	-99	-99	-99
10.01.2005	-99	-99	-99	-99
11.01.2005	-99	-99	-99	-99
12.01.2005	-99	-99	-99	-99
13.01.2005	-99	-99	-99	-99
14.01.2005	-99	-99	-99	-99
15.01.2005	-99	-99	-99	-99
16.01.2005	-99	-99	-99	-99
17.01.2005	-99	-99	-99	-99
18.01.2005	-99	-99	-99	-99
19.01.2005	-99	-99	-99	-99
20.01.2005	-99	-99	-99	-99
21.01.2005	-99	-99	-99	-99
22.01.2005	-99	-99	-99	-99
23.01.2005	-99	-99	-99	-99
24.01.2005	-99	-99	-99	-99
25.01.2005	-99	-99	-99	-99
26.01.2005	-99	-99	-99	-99
27.01.2005	-99	-99	-99	-99
28.01.2005	-99	-99	-99	-99
29.01.2005	-99	-99	-99	-99
30.01.2005	-99	-99	-99	-99
31.01.2005	-99	-99	-99	-99
01.02.2005	-99	-99	-99	-99
02.02.2005	-99	-99	-99	-99
03.02.2005	-99	-99	-99	-99
04.02.2005	-99	-99	-99	-99
05.02.2005	-99	-99	-99	-99
06.02.2005	-99	-99	-99	-99
07.02.2005	-99	-99	-99	-99
08.02.2005	-99	-99	-99	-99
09.02.2005	-99	-99	-99	-99
10.02.2005	-99	-99	-99	-99
11.02.2005	-99	-99	-99	-99
12.02.2005	-99	-99	-99	-99
13.02.2005	-99	-99	-99	-99
14.02.2005	-99	-99	-99	-99
15.02.2005	-99	-99	-99	-99
16.02.2005	-99	-99	-99	-99
17.02.2005	-99	-99	-99	-99
18.02.2005	-99	-99	-99	-99
19.02.2005	-99	-99	-99	-99
20.02.2005	-99	-99	-99	-99
21.02.2005	-99	-99	-99	-99
22.02.2005	-99	-99	-99	-99
23.02.2005	-99	-99	-99	-99
24.02.2005	-99	-99	-99	-99
25.02.2005	-99	-99	-99	-99
26.02.2005	-99	-99	-99	-99
27.02.2005	-99	-99	-99	-99
28.02.2005	-99	-99	-99	-99
01.03.2005	-99	-99	-99	-99
02.03.2005	-99	-99	-99	-99
03.03.2005	-99	-99	-99	-99
04.03.2005	-99	-99	-99	-99
05.03.2005	-99	-99	-99	-99
06.03.2005	-99	-99	-99	-99
07.03.2005	-99	-99	-99	-99
08.03.2005	-99	-99	-99	-99
09.03.2005	-99	-99	-99	-99
10.03.2005	-99	-99	-99	-99
11.03.2005	-99	-99	-99	-99
12.03.2005	-99	-99	-99	-99
13.03.2005	-99	-99	-99	-99
14.03.2005	-99	-99	-99	-99
15.03.2005	-99	-99	-99	-99
16.03.2005	-99	-99	-99	-99
17.03.2005	-99	-99	-99	-99
18.03.2005	-99	-99	-99	-99
19.03.2005	-99	-99	-99	-99
20.03.2005	-99	-99	-99	-99
21.03.2005	-99	-99	-99	-99
22.03.2005	-99	-99	-99	-99
23.03.2005	-99	-99	-99	-99
24.03.2005	-99	-99	-99	-99
25.03.2005	-99	-99	-99	-99
26.03.2005	-99	-99	-99	-99
27.03.2005	-99	-99	-99	-99
28.03.2005	-99	-99	-99	-99
29.03.2005	-99	-99	-99	-99
30.03.2005	-99	-99	-99	-99
31.03.2005	-99	-99	-99	-99
01.04.2005	-99	-99	-99	-99
02.04.2005	-99	-99	-99	-99
03.04.2005	-99	-99	-99	-99
04.04.2005	-99	-99	-99	-99
05.04.2005	-99	-99	-99	-99
06.04.2005	-99	-99	-99	-99
07.04.2005	-99	-99	-99	-99
08.04.2005	-99	-99	-99	-99
09.04.2005	-99	-99	-99	-99
10.04.2005	-99	-99	-99	-99
11.04.2005	-99	-99	-99	-99
12.04.2005	-99	-99	-99	-99
13.04.2005	-99	-99	-99	-99
14.04.2005	-99	-99	-99	-99
15.04.2005	-99	-99	-99	-99
16.04.2005	-99	-99	-99	-99
17.04.2005	-99	-99	-99	-99
18.04.2005	-99	-99	-99	-99
19.04.2005	-99	-99	-99	-99
20.04.2005	-99	-99	-99	-99
21.04.2005	-99	-99	-99	-99
22.04.2005	-99	-99	-99	-99
23.04.2005	-99	-99	-99	-99
24.04.2005	-99	-99	-99	-99
25.04.2005	-99	-99	-99	-99
26.04.2005	-99	-99	-99	-99
27.04.2005	-99	-99	-99	-99
28.04.2005	-99	-99	-99	-99
29.04.2005	-99	-99	-99	-99
30.04.2005	-99	-99	-99	-99
01.05.2005	-99	-99	-99	-99
02.05.2005	-99	-99	-99	-99
03.05.2005	-99	-99	-99	-99
04.05.2005	-99	-99	-99	-99
05.05.2005	-99	-99	-99	-99
06.05.2005	-99	-99	-99	-99
07.05.2005	-99	-99	-99	-99
08.05.2005	-99	-99	-99	-99
09.05.2005	-99	-99	-99	-99
10.05.2005	-99	-99	-99	-99
11.05.2005	-99	-99	-99	-99
12.05.2005	-99	-99	-99	-99
13.05.2005	-99	-99	-99	-99
14.05.2005	-99	-99	-99	-99
15.05.2005	-99	-99	-99	-99
16.05.2005	-99	-99	-99	-99
17.05.2005	-99	-99	-99	-99
18.05.2005	-99	-99	-99	-99
19.05.2005	-99	-99	-99	-99
20.05.2005	-99	-99	-99	-99
21.05.2005	-99	-99	-99	-99
22.05.2005	-99	-99	-99	-99
23.05.2005	-99	-99	-99	-99
24.05.2005	-99	-99	-99	-99
25.05.2005	-99	-99	-99	-99
26.05.2005	-99	-99	-99	-99
27.05.2005	-99	-99	-99	-99
28.05.2005	-99	-99	-99	-99
29.05.2005	-99	-99	-99	-99
30.05.2005	-99	-99	-99	-99
31.05.2005	-99	-99	-99	-99
01.06.2005	-99	-99	-99	-99
02.06.2005	-99	-99	-99	-99
03.06.2005	-99	-99	-99	-99
04.06.2005	-99	-99	-99	-99
05.06.2005	-99	-99	-99	-99
06.06.2005	-99	-99	-99	-99
07.06.2005	-99	-99	-99	-99
08.06.2005	-99	-99	-99	-99
09.06.2005	-99	-99	-99	-99
10.06.2005	-99	-99	-99	-99
11.06.2005	-99	-99	-99	-99
12.06.2005	-99	-99	-99	-99
13.06.2005	-99	-99	-99	-99
14.06.2005	-99	-99	-99	-99
15.06.2005	-99	-99	-99	-99
16.06.2005	-99	-99	-99	-99
17.06.2005	-99	-99	-99	-99
18.06.2005	-99	-99	-99	-99
19.06.2005	-99	-99	-99	-99
20.06.2005	-99	-99	-99	-99
21.06.2005	-99	-99	-99	-99
22.06.2005	-99	-99	-99	-99
23.06.2005	-99	-99	-99	-99
24.06.2005	-99	-99	-99	-99
25.06.2005	-99	-99	-99	-99
26.06.2005	-99	-99	-99	-99
27.06.2005	-99	-99	-99	-99
28.06.2005	-99	-99	-99	-99
29.06.2005	-99	-99	-99	-99
30.06.2005	-99	-99	-99	-99
01.07.2005	-99	-99	-99	-99
02.07.2005	-99	-99	-99	-99
03.07.2005	-99	-99	-99	-99
04.07.2005	-99	-99	-99	-99
05.07.2005	-99	-99	-99	-99
06.07.2005	-99	-99	-99	-99
07.07.2005	-99	-99	-99	-99
08.07.2005	-99	-99	-99	-99
09.07.2005	-99	-99	-99	-99
10.07.2005	-99	-99	-99	-99
11.07.2005	-99	-99	-99	-99
12.07.2005	-99	-99	-99	-99
13.07.2005	-99	-99	-99	-99
14.07.2005	-99	-99	-99	-99
15.07.2005	-99	-99	-99	-99
16.07.2005	-99	-99	-99	-99
17.07.2005	-99	-99	-99	-99
18.07.2005	-99	-99	-99	-99
19.07.2005	-99	-99	-99	-99
20.07.2005	-99	-99	-99	-99
21.07.2005	-99	-99	-99	-99
22.07.2005	-99	-99	-99	-99
23.07.2005	-99	-99	-99	-99
24.07.2005	-99	-99	-99	-99
25.07.2005	-99	-99	-99	-99
26.07.2005	-99	-99	-99	-99
27.07.2005	-99	-99	-99	-99
28.07.2005	-99	-99	-99	-99
29.07.2005	-99	-99	-99	-99
30.07.2005	-99	-99	-99	-99
31.07.2005	-99	-99	-99	-99
01.08.2005	-99	-99	-99	-99
02.08.2005	-99	-99	-99	-99
03.08.2005	-99	-99	-99	-99
04.08.2005	-99	-99	-99	-99
05.08.2005	-99	-99	-99	-99
06.08.2005	-99	-99	-99	-99
07.08.2005	-99	-99	-99	-99
08.08.2005	-99	-99	-99	-99
09.08.2005	-99	-99	-99	-99
10.08.2005	-99	-99	-99	-99
11.08.2005	-99	-99	-99	-99
12.08.2005	-99	-99	-99	-99
13.08.2005	-99	-99	-99	-99
14.08.2005	-99	-99	-99	-99
15.08.2005	-99	-99	-99	-99
16.08.2005	-99	-99	-99	-99
17.08.2005	-99	-99	-99	-99
18.08.2005	-99	-99	-99	-99
19.08.2005	-99	-99	-99	-99
20.08.2005	-99	-99	-99	-99
21.08.2005	-99	-99	-99	-99
22.08.2005	-99	-99	-99	-99
23.08.2005	-99	-99	-99	-99
24.08.2005	-99	-99	-99	-99
25.08.2005	-99	-99	-99	-99
26.08.2005	-99	-99	-99	-99
27.08.2005	-99	-99	-99	-99
28.08.2005	-99	-99	-99	-99
29.08.2005	-99	-99	-99	-99
30.08.2005	-99	-99	-99	-99
31.08.2005	-99	-99	-99	-99
01.09.2005	-99	-99	-99	-99
02.09.2005	-99	-99	-99	-99
03.09.2005	-99	-99	-99	-99
04.09.2005	-99	-99	-99	-99
05.09.2005	-99	-99	-99	-99
06.09.2005	-99	-99	-99	-99
07.09.2005	-99	-99	-99	-99
08.09.2005	-99	-99	-99	-99
09.09.2005	-99	-99	-99	-99
10.09.2005	-99	-99	-99	-99
11.09.2005	-99	-99	-99	-99
12.09.2005	-99	-99	-99	-99
13.09.2005	-99	-99	-99	-99
14.09.2005	-99	-99	-99	-99
15.09.2005	-99	-99	-99	-99
16.09.2005	-99	-99	-99	-99
17.09.2005	-99	-99	-99	-99
18.09.2005	-99	-99	-99	-99
19.09.2005	-99	-99	-99	-99
20.09.2005	-99	-99	-99	-99
21.09.2005	-99	-99	-99	-99
22.09.2005	-99	-99	-99	-99
23.09.2005	-99	-99	-99	-99
24.09.2005	-99	-99	-99	-99
25.09.2005	-99	-99	-99	-99
26.09.2005	-99	-99	-99	-99
27.09.2005	-99	-99	-99	-99
28.09.2005	-99	-99	-99	-99
29.09.2005	-99	-99	-99	-99
30.09.2005	-99	-99	-99	-99
01.10.2005	-99	-99	-99	-99
02.10.2005	-99	-99	-99	-99
03.10.2005	-99	-99	-99	-99
04.10.2005	-99	-99	-99	-99
05.10.2005	-99	-99	-99	-99
06.10.2005	-99	-99	-99	-99
07.10.2005	-99	-99	-99	-99
08.10.2005	-99	-99	-99	-99
09.10.2005	-99	-99	-99	-99
10.10.2005	-99	-99	-99	-99
11.10.2005	-99	-99	-99	-99
12.10.2005	-99	-99	-99	-99
13.10.2005	-99	-99	-99	-99
14.10.2005	-99	-99	-99	-99
15.10.2005	-99	-99	-99	-99
16.10.2005	-99	-99	-99	-99
17.10.2005	-99	-99	-99	-99
18.10.2005	-99	-99	-99	-99
19.10.2005	-99	-99	-99	-99
20.10.2005	-99	-99	-99	-99
21.10.2005	-99	-99	-99	-99
